变动日期,变动后流通A股(股),code
2015-05-07,1.95亿,300098
2015-04-29,1.22亿,300098
2020-06-30,4.35亿,300099
2020-05-14,4.51亿,300099
2019-12-31,4.48亿,300099
2019-12-03,4.45亿,300099
2019-11-29,3.92亿,300099
2018-12-25,3.88亿,300099
2018-06-30,3.85亿,300099
2018-01-19,3.92亿,300099
2018-01-16,3.70亿,300099
2017-06-30,3.56亿,300099
2016-11-04,3.57亿,300099
2016-05-18,1.43亿,300099
2015-12-31,1.42亿,300099
2015-12-22,1.43亿,300099
2015-12-02,1.41亿,300099
2015-12-01,1.40亿,300099
2015-06-30,1.08亿,300099
2019-12-31,3.81亿,300100
2019-11-03,3.87亿,300100
2018-07-27,3.86亿,300100
2017-12-22,2.73亿,300100
2017-06-30,2.71亿,300100
2016-07-15,2.69亿,300100
2020-09-17,5.51亿,300101
2018-09-07,5.50亿,300101
2017-06-30,5.49亿,300101
2015-09-25,4.40亿,300101
2015-09-21,2.20亿,300101
2020-06-30,7.07亿,300102
2019-12-31,7.08亿,300102
2018-12-20,7.05亿,300102
2017-12-20,6.82亿,300102
2017-06-30,6.01亿,300102
2016-11-16,6.10亿,300102
2016-11-12,5.07亿,300102
2016-06-30,4.13亿,300102
2015-12-31,4.24亿,300102
2015-11-16,3.61亿,300102
2015-06-01,3.51亿,300102
2015-05-26,1.76亿,300102
2020-06-30,2.43亿,300103
2019-12-31,2.45亿,300103
2018-06-30,2.51亿,300103
2018-04-24,1.67亿,300103
2017-09-15,1.68亿,300103
2017-09-13,1.48亿,300103
2016-12-09,8438.85万,300103
2016-06-30,8438.90万,300103
2015-12-31,8435.16万,300103
2015-06-30,8441.93万,300103
2019-06-30,2.11亿,300106
2018-08-15,2.10亿,300106
2016-02-05,1.63亿,300106
2020-09-28,3.36亿,300107
2020-08-27,3.35亿,300107
2019-12-13,3.34亿,300107
2019-04-23,3.33亿,300107
2018-12-31,3.32亿,300107
2018-11-30,3.31亿,300107
2018-09-20,3.30亿,300107
2017-12-31,3.28亿,300107
2017-12-04,3.27亿,300107
2016-06-30,3.37亿,300107
2016-05-11,3.42亿,300107
2015-12-31,3.40亿,300107
2015-06-30,3.37亿,300107
2015-05-08,1.69亿,300107
2020-06-30,4.42亿,300108
2020-02-28,4.44亿,300108
2020-02-10,4.35亿,300108
2019-06-30,4.30亿,300108
2018-12-31,4.55亿,300108
2018-12-07,4.45亿,300108
2017-11-24,4.23亿,300108
2017-09-22,4.41亿,300108
2017-06-30,3.30亿,300108
2016-06-30,3.31亿,300108
2015-12-31,2.20亿,300108
2015-11-13,2.19亿,300108
2015-06-30,1.22亿,300108
2015-04-25,8140.73万,300108
2020-08-14,2.91亿,300109
2020-07-28,2.86亿,300109
2020-06-30,2.80亿,300109
2020-06-24,1.86亿,300109
2019-12-31,1.15亿,300109
2019-10-25,1.17亿,300109
2019-10-24,1.09亿,300109
2019-06-30,1.27亿,300109
2019-06-19,1.28亿,300109
2018-12-12,1.31亿,300109
2018-10-11,1.58亿,300109
2018-09-28,1.11亿,300109
2018-07-04,8568.12万,300109
2018-02-08,8571.12万,300109
2017-12-31,8455.67万,300109
2017-06-30,8190.87万,300109
2016-10-24,8444.18万,300109
2016-06-30,8390.59万,300109
2015-09-30,8036.01万,300109
2020-06-30,11.77亿,300110
2019-06-30,11.78亿,300110
2018-02-26,11.82亿,300110
2018-02-09,9.86亿,300110
2017-06-30,9.84亿,300110
2017-05-31,9.80亿,300110
2016-12-31,6.53亿,300110
2016-06-24,6.54亿,300110
2015-06-16,6.55亿,300110
2020-06-30,11.17亿,300111
2019-12-31,11.16亿,300111
2018-06-30,11.17亿,300111
2016-12-31,11.16亿,300111
2015-06-30,11.13亿,300111
2020-09-07,2.14亿,300112
2020-09-03,2.13亿,300112
2020-06-30,1.97亿,300112
2020-05-06,2.12亿,300112
2019-12-31,1.96亿,300112
2019-09-06,1.95亿,300112
2019-01-18,1.86亿,300112
2019-01-16,1.67亿,300112
2018-11-15,1.69亿,300112
2018-11-08,1.64亿,300112
2018-11-02,1.63亿,300112
2018-09-06,1.64亿,300112
2018-05-29,1.65亿,300112
2018-05-24,1.59亿,300112
2018-01-02,1.74亿,300112
2017-12-31,1.57亿,300112
2017-11-03,1.60亿,300112
2017-06-06,1.57亿,300112
2016-12-31,1.56亿,300112
2016-11-10,1.38亿,300112
2016-11-04,1.35亿,300112
2016-06-17,1.33亿,300112
2020-06-30,4.84亿,300113
2019-12-31,4.78亿,300113
2018-12-31,4.71亿,300113
2018-09-03,4.77亿,300113
2018-06-30,4.69亿,300113
2018-05-07,4.77亿,300113
2018-05-04,4.72亿,300113
2018-01-24,4.61亿,300113
2017-12-31,4.60亿,300113
2017-12-29,4.61亿,300113
2017-09-30,4.60亿,300113
2017-06-30,4.62亿,300113
2017-05-26,4.60亿,300113
2017-05-24,4.46亿,300113
2017-03-20,4.42亿,300113
2017-03-16,4.41亿,300113
2016-12-31,4.39亿,300113
2016-06-30,4.08亿,300113
2016-05-25,4.04亿,300113
2016-05-18,1.79亿,300113
2016-04-08,1.80亿,300113
2015-12-31,1.79亿,300113
2015-06-30,1.78亿,300113
2015-03-09,1.77亿,300113
2015-03-04,1.76亿,300113
2017-12-12,5.91亿,300114
2017-06-30,4.56亿,300114
2017-05-19,3.04亿,300114
2016-05-18,2.03亿,300114
2020-06-30,9.06亿,300115
2019-06-30,9.05亿,300115
2018-06-30,9.06亿,300115
2018-02-24,9.05亿,300115
2017-12-31,9.02亿,300115
2017-06-30,8.97亿,300115
2017-03-23,8.99亿,300115
2016-06-30,8.98亿,300115
2016-05-24,8.93亿,300115
2016-04-11,5.58亿,300115
2016-03-29,5.18亿,300115
2015-06-30,5.13亿,300115
2020-06-30,36.87亿,300116
2020-05-18,37.89亿,300116
2020-03-31,37.78亿,300116
2019-12-31,19.26亿,300116
2019-09-10,19.69亿,300116
2019-09-05,13.10亿,300116
2018-12-31,12.94亿,300116
2018-01-22,12.83亿,300116
2017-12-31,12.38亿,300116
2017-09-06,6.76亿,300116
2017-01-12,3.38亿,300116
2017-01-11,3.08亿,300116
2016-03-28,2.52亿,300116
2015-12-31,2.50亿,300116
2015-07-02,2.44亿,300116
2015-01-26,1.63亿,300116
2020-06-30,7.13亿,300117
2017-06-30,7.14亿,300117
2016-04-26,7.16亿,300117
2015-12-31,3.25亿,300117
2020-06-30,6.32亿,300118
2020-04-20,6.97亿,300118
2019-06-30,6.96亿,300118
2019-04-24,6.97亿,300118
2018-12-31,6.83亿,300118
2018-11-01,6.78亿,300118
2018-04-20,6.92亿,300118
2018-02-22,5.07亿,300118
2017-12-31,4.97亿,300118
2017-07-28,4.92亿,300118
2017-06-30,4.68亿,300118
2016-08-09,4.61亿,300118
2016-06-30,4.43亿,300118
2015-12-31,4.34亿,300118
2015-10-16,4.21亿,300118
2015-09-30,3.95亿,300118
2020-08-27,2.45亿,300119
2020-06-29,2.43亿,300119
2019-12-31,2.44亿,300119
2019-08-20,2.34亿,300119
2019-06-26,1.87亿,300119
2019-06-13,1.93亿,300119
2017-06-30,2.05亿,300119
2016-08-22,2.03亿,300119
2015-06-30,2.04亿,300119
2020-09-10,3.10亿,300120
2020-07-10,2.37亿,300120
2020-06-30,2.35亿,300120
2020-05-21,2.34亿,300120
2019-06-18,2.32亿,300120
2018-11-28,2.13亿,300120
2018-06-04,1.64亿,300120
2017-11-03,1.51亿,300120
2016-12-31,1.64亿,300120
2016-07-27,1.65亿,300120
2015-12-31,1.56亿,300120
2015-06-30,1.55亿,300120
2020-05-18,3.60亿,300121
2019-02-01,3.57亿,300121
2018-06-14,3.72亿,300121
2018-03-01,3.69亿,300121
2018-02-12,2.84亿,300121
2017-06-30,2.73亿,300121
2016-06-14,2.69亿,300121
2015-12-31,1.42亿,300121
2015-06-30,1.38亿,300121
2020-06-30,9.00亿,300122
2019-06-30,8.76亿,300122
2018-12-31,8.67亿,300122
2017-06-30,8.69亿,300122
2016-12-31,8.62亿,300122
2016-06-30,8.63亿,300122
2016-05-06,4.32亿,300122
2015-12-31,3.02亿,300122
2015-06-30,3.33亿,300122
2019-12-31,5.78亿,300123
2019-08-24,5.53亿,300123
2018-10-24,3.07亿,300123
2017-10-20,2.77亿,300123
2017-08-15,2.74亿,300123
2020-07-03,13.81亿,300124
2020-01-08,13.71亿,300124
2019-12-06,13.55亿,300124
2019-01-17,13.44亿,300124
2018-12-31,13.43亿,300124
2018-08-10,13.40亿,300124
2018-02-14,12.28亿,300124
2018-01-25,12.29亿,300124
2018-01-23,12.16亿,300124
2017-12-31,12.20亿,300124
2017-07-20,12.76亿,300124
2017-06-30,12.74亿,300124
2017-04-11,12.82亿,300124
2017-01-20,12.68亿,300124
2016-07-11,12.63亿,300124
2016-07-07,12.60亿,300124
2016-06-30,12.59亿,300124
2016-05-18,12.47亿,300124
2016-05-11,6.23亿,300124
2016-01-27,6.22亿,300124
2015-07-10,6.17亿,300124
2015-06-30,6.21亿,300124
2015-01-16,6.01亿,300124
2020-06-30,2.64亿,300125
2019-02-22,1.76亿,300125
2018-06-30,1.73亿,300125
2018-04-23,1.16亿,300125
2018-04-18,8975.45万,300125
2017-12-31,8965.74万,300125
2017-06-30,9029.75万,300125
2016-12-26,8993.61万,300125
2016-06-30,8805.09万,300125
2015-12-31,8727.86万,300125
2015-06-30,7747.65万,300125
2015-04-13,9749.21万,300125
2019-06-30,2.11亿,300126
2017-06-30,2.10亿,300126
2016-01-07,2.11亿,300126
2015-12-31,2.10亿,300126
2015-09-01,2.11亿,300126
2015-08-28,2.10亿,300126
2020-06-30,2.28亿,300127
2019-12-31,2.27亿,300127
2015-12-31,2.21亿,300127
2015-06-30,2.22亿,300127
2020-06-30,10.78亿,300128
2019-12-31,10.72亿,300128
2018-12-31,10.66亿,300128
2018-06-13,8.20亿,300128
2017-12-31,8.05亿,300128
2017-06-30,5.34亿,300128
2017-05-26,5.99亿,300128
2017-05-16,3.26亿,300128
2016-12-31,3.25亿,300128
2016-06-22,3.13亿,300128
2016-03-10,3.03亿,300128
2016-03-08,2.84亿,300128
2016-01-08,2.97亿,300128
2016-01-07,2.82亿,300128
2015-12-31,2.81亿,300128
2015-07-16,3.02亿,300128
2015-03-10,4.04亿,300128
2020-06-30,5.65亿,300129
2019-12-31,5.57亿,300129
2019-09-30,5.46亿,300129
2019-09-26,5.28亿,300129
2019-06-30,5.35亿,300129
2019-01-18,5.36亿,300129
2019-01-02,5.00亿,300129
2018-12-31,5.02亿,300129
2018-06-06,4.91亿,300129
2016-12-31,4.76亿,300129
2016-06-30,4.50亿,300129
2016-01-18,4.64亿,300129
2015-05-13,2.32亿,300129
2020-09-25,3.54亿,300130
2020-05-15,3.46亿,300130
2019-09-30,3.41亿,300130
2019-02-28,2.90亿,300130
2018-12-31,3.35亿,300130
2018-06-30,2.90亿,300130
2018-04-19,1.61亿,300130
2017-10-20,1.57亿,300130
2017-02-06,1.53亿,300130
2015-12-31,1.49亿,300130
2015-08-31,1.50亿,300130
2015-06-30,1.47亿,300130
2015-06-09,7369.88万,300130
2020-06-30,8.50亿,300131
2018-12-31,7.88亿,300131
2018-09-07,7.96亿,300131
2018-09-06,6.28亿,300131
2016-03-15,5.77亿,300131
2016-03-09,2.88亿,300131
2015-12-31,2.57亿,300131
2015-08-21,2.65亿,300131
2015-03-20,1.33亿,300131
2015-01-30,1.24亿,300131
2020-06-30,4.60亿,300132
2019-06-30,3.86亿,300132
2019-05-14,3.70亿,300132
2017-12-31,3.11亿,300132
2017-06-30,2.90亿,300132
2016-12-31,2.79亿,300132
2016-06-30,2.76亿,300132
2015-12-31,2.73亿,300132
2015-06-30,2.74亿,300132
2020-06-30,14.37亿,300133
2019-12-31,13.85亿,300133
2019-06-30,13.81亿,300133
2019-04-04,13.82亿,300133
2018-11-23,12.07亿,300133
2018-07-25,12.00亿,300133
2018-01-12,12.20亿,300133
2018-01-10,11.88亿,300133
2017-05-10,11.55亿,300133
2016-12-31,11.54亿,300133
2016-06-30,11.53亿,300133
2016-04-13,7.21亿,300133
2016-04-11,7.00亿,300133
2015-11-27,6.99亿,300133
2015-06-30,6.82亿,300133
2015-05-04,6.81亿,300133
2015-04-25,4.54亿,300133
2015-03-30,4.65亿,300133
2015-02-16,4.43亿,300133
2019-12-31,7.12亿,300134
2015-12-31,5.98亿,300134
2017-06-30,9.22亿,300135
2016-06-30,7.12亿,300135
2015-12-31,7.09亿,300135
2015-05-15,3.94亿,300135
2020-08-03,8.12亿,300136
2019-12-31,8.11亿,300136
2019-07-17,8.10亿,300136
2018-08-16,7.69亿,300136
2017-12-31,7.45亿,300136
2017-08-30,7.24亿,300136
2017-06-30,7.23亿,300136
2017-03-31,7.24亿,300136
2017-03-10,7.22亿,300136
2017-02-08,7.23亿,300136
2017-02-06,7.22亿,300136
2016-11-29,7.16亿,300136
2016-11-26,7.12亿,300136
2016-08-17,6.88亿,300136
2016-08-15,6.67亿,300136
2016-08-05,6.72亿,300136
2016-08-03,6.63亿,300136
2016-03-01,4.15亿,300136
2016-02-03,4.14亿,300136
2016-01-26,4.09亿,300136
2015-11-06,4.10亿,300136
2015-10-21,4.08亿,300136
2015-10-19,4.04亿,300136
2015-03-17,2.02亿,300136
2020-06-30,4.73亿,300137
2019-06-30,4.71亿,300137
2018-08-16,4.74亿,300137
2018-06-30,2.96亿,300137
2017-02-17,2.91亿,300137
2016-02-04,2.85亿,300137
2015-12-31,2.81亿,300137
2015-02-17,2.77亿,300137
2020-06-30,4.07亿,300138
2019-11-14,4.05亿,300138
2019-11-13,4.07亿,300138
2019-06-30,4.00亿,300138
2019-01-08,4.02亿,300138
2019-01-04,3.73亿,300138
2018-06-30,3.74亿,300138
2018-06-27,3.75亿,300138
2018-06-06,2.68亿,300138
2018-06-04,2.66亿,300138
2017-06-09,1.90亿,300138
2017-06-02,1.89亿,300138
2016-06-03,1.70亿,300138
2016-04-29,1.42亿,300138
2015-06-30,1.38亿,300138
2020-06-30,2.27亿,300139
2019-12-31,2.20亿,300139
2019-06-30,2.18亿,300139
2018-06-30,2.12亿,300139
2015-04-02,8486.44万,300139
2020-07-31,3.86亿,300140
2020-03-30,3.79亿,300140
2020-03-26,3.65亿,300140
2019-12-02,3.45亿,300140
2019-11-27,2.47亿,300140
2018-02-02,2.45亿,300140
2018-01-31,2.44亿,300140
2017-06-30,2.41亿,300140
2016-11-30,2.42亿,300140
2015-05-04,1.21亿,300140
2020-07-03,1.66亿,300141
2019-10-23,1.64亿,300141
2018-07-24,1.63亿,300141
2017-05-17,1.09亿,300141
2015-06-30,1.06亿,300141
2020-09-24,14.84亿,300142
2020-06-30,14.78亿,300142
2019-12-31,14.54亿,300142
2019-10-14,14.55亿,300142
2019-10-09,13.86亿,300142
2019-06-30,13.84亿,300142
2018-12-31,13.75亿,300142
2018-06-30,13.77亿,300142
2017-12-31,13.50亿,300142
2017-10-11,12.85亿,300142
2017-06-30,11.72亿,300142
2016-12-31,11.50亿,300142
2016-10-13,10.86亿,300142
2015-12-31,10.22亿,300142
2015-09-30,3.41亿,300142
2015-06-30,3.37亿,300142
2015-04-17,1.68亿,300142
2020-07-28,5.19亿,300143
2019-12-31,5.13亿,300143
2019-08-19,5.11亿,300143
2019-08-15,4.25亿,300143
2019-06-07,4.26亿,300143
2019-01-23,4.24亿,300143
2019-01-15,4.22亿,300143
2019-01-11,2.64亿,300143
2018-12-31,2.63亿,300143
2018-04-16,1.39亿,300143
2018-01-02,1.38亿,300143
2017-12-31,1.37亿,300143
2017-12-28,1.36亿,300143
2017-06-30,1.46亿,300143
2017-01-23,9256.38万,300143
2016-08-17,1.06亿,300143
2020-06-30,22.09亿,300144
2020-05-22,12.27亿,300144
2019-12-31,11.89亿,300144
2019-06-30,11.76亿,300144
2019-05-23,11.89亿,300144
2019-05-21,11.87亿,300144
2018-12-31,11.83亿,300144
2018-08-03,11.53亿,300144
2017-08-09,11.52亿,300144
2017-06-30,11.47亿,300144
2017-05-02,11.27亿,300144
2016-12-31,11.26亿,300144
2016-12-15,11.04亿,300144
2016-08-05,10.95亿,300144
2016-04-19,10.93亿,300144
2015-12-31,12.19亿,300144
2015-08-26,5.06亿,300144
2015-08-07,5.07亿,300144
2015-01-15,5.06亿,300144
2020-06-30,17.66亿,300145
2019-12-31,17.52亿,300145
2019-06-30,14.10亿,300145
2018-12-31,14.79亿,300145
2018-12-07,11.86亿,300145
2018-07-02,7.41亿,300145
2017-12-29,7.40亿,300145
2017-05-24,7.42亿,300145
2017-05-17,4.12亿,300145
2016-12-31,3.94亿,300145
2016-07-04,3.60亿,300145
2016-06-16,3.58亿,300145
2016-05-03,3.57亿,300145
2016-04-26,1.79亿,300145
2015-06-30,1.78亿,300145
2015-06-12,1.77亿,300145
2020-07-23,8.93亿,300146
2020-03-13,8.90亿,300146
2019-12-31,8.82亿,300146
2019-03-08,8.81亿,300146
2019-02-28,8.79亿,300146
2018-05-16,8.76亿,300146
2018-01-16,8.74亿,300146
2017-12-31,8.71亿,300146
2017-06-30,8.72亿,300146
2016-12-31,8.71亿,300146
2016-12-26,8.60亿,300146
2016-02-29,4.30亿,300146
2016-01-27,3.60亿,300146
2016-01-25,3.59亿,300146
2015-06-30,3.37亿,300146
2015-01-30,3.34亿,300146
2019-12-19,6.51亿,300147
2019-12-18,6.60亿,300147
2015-06-18,5.08亿,300147
2020-09-29,7.98亿,300148
2020-07-27,7.91亿,300148
2020-07-14,7.84亿,300148
2019-12-31,7.80亿,300148
2019-08-23,7.95亿,300148
2019-07-25,7.67亿,300148
2019-06-30,7.86亿,300148
2018-08-27,8.01亿,300148
2018-06-30,7.72亿,300148
2017-12-31,7.64亿,300148
2017-09-26,7.62亿,300148
2017-08-14,7.39亿,300148
2017-06-30,6.47亿,300148
2017-06-20,6.58亿,300148
2016-12-31,5.06亿,300148
2016-08-23,4.36亿,300148
2016-05-27,4.06亿,300148
2016-05-20,3.39亿,300148
2015-06-16,3.38亿,300148
2015-06-13,2.72亿,300148
2015-05-30,2.27亿,300148
2019-12-31,4.04亿,300149
2018-06-26,4.05亿,300149
2016-06-30,4.21亿,300149
2016-04-15,4.22亿,300149
2015-12-14,3.56亿,300149
2015-05-21,2.79亿,300149
2015-01-05,2.00亿,300149
2020-06-30,4.99亿,300150
2020-06-03,4.92亿,300150
2019-12-31,4.73亿,300150
2019-06-30,4.72亿,300150
2019-05-06,4.61亿,300150
2018-10-18,4.50亿,300150
2017-10-23,4.43亿,300150
2016-12-31,4.45亿,300150
2016-06-30,3.27亿,300150
2015-06-30,3.58亿,300150
2020-07-02,2.86亿,300151
2020-06-30,3.08亿,300151
2019-12-31,2.87亿,300151
2019-12-06,2.86亿,300151
2019-06-30,2.87亿,300151
2018-12-31,2.86亿,300151
2017-06-30,2.87亿,300151
2016-12-31,2.84亿,300151
2015-12-31,2.63亿,300151
2015-06-30,2.66亿,300151
2015-05-22,1.06亿,300151
2019-12-31,7.13亿,300152
2018-12-31,3.17亿,300153
2018-06-30,3.20亿,300153
2016-03-11,1.55亿,300153
2015-12-31,1.54亿,300153
2015-06-30,1.55亿,300153
2015-05-13,7739.78万,300153
2020-06-30,3.19亿,300154
2020-03-10,3.20亿,300154
2019-12-31,3.17亿,300154
2018-12-31,3.14亿,300154
2015-12-22,3.11亿,300154
2015-07-30,1.56亿,300154
2020-06-30,2.82亿,300155
2019-12-31,2.78亿,300155
2018-06-30,2.77亿,300155
2017-06-30,2.78亿,300155
2016-12-31,2.68亿,300155
2016-11-25,2.74亿,300155
2016-09-19,2.72亿,300155
2016-07-05,2.68亿,300155
2015-12-31,2.67亿,300155
2015-06-30,1.78亿,300155
2019-12-31,7.07亿,300157
2019-05-17,5.95亿,300157
2019-05-14,5.86亿,300157
2018-11-13,6.14亿,300157
2018-05-21,6.10亿,300157
2017-12-31,6.14亿,300157
2017-05-12,5.82亿,300157
2016-12-31,5.75亿,300157
2016-06-30,5.77亿,300157
2016-06-06,5.58亿,300157
2016-06-02,5.42亿,300157
2015-12-31,4.77亿,300157
2015-12-15,4.81亿,300157
2015-12-11,4.76亿,300157
2015-05-08,4.62亿,300157
2020-07-10,10.12亿,300158
2019-12-31,10.08亿,300158
2019-08-07,8.56亿,300158
2018-12-31,8.51亿,300158
2018-06-01,4.25亿,300158
2018-05-30,4.09亿,300158
2017-08-10,2.89亿,300158
2017-06-16,2.86亿,300158
2017-05-12,2.89亿,300158
2016-12-31,2.86亿,300158
2015-01-29,2.88亿,300158
2015-01-26,1.18亿,300158
2020-06-30,14.20亿,300159
2019-12-31,13.97亿,300159
2019-06-30,10.93亿,300159
2019-01-10,11.10亿,300159
2018-12-31,9.65亿,300159
2018-06-30,9.68亿,300159
2017-12-26,9.51亿,300159
2017-06-30,9.50亿,300159
2017-05-05,8.18亿,300159
2017-02-23,7.87亿,300159
2016-12-31,7.72亿,300159
2016-12-26,7.50亿,300159
2016-06-30,5.28亿,300159
2015-12-25,5.76亿,300159
2015-06-04,2.88亿,300159
2020-06-30,5.83亿,300160
2019-12-31,5.82亿,300160
2019-12-13,5.81亿,300160
2019-06-30,5.80亿,300160
2018-12-31,5.75亿,300160
2018-10-11,5.93亿,300160
2018-10-10,5.98亿,300160
2018-06-30,5.92亿,300160
2016-06-30,5.98亿,300160
2016-05-04,5.89亿,300160
2016-04-27,1.84亿,300160
2015-12-31,1.56亿,300160
2020-06-30,1.68亿,300161
2018-08-28,1.65亿,300161
2017-12-26,1.62亿,300161
2017-01-25,1.61亿,300161
2016-12-31,1.56亿,300161
2020-06-30,2.41亿,300162
2019-06-30,2.29亿,300162
2019-03-05,2.22亿,300162
2018-06-30,2.19亿,300162
2017-03-03,2.18亿,300162
2016-12-31,2.05亿,300162
2016-06-30,2.22亿,300162
2016-03-07,2.18亿,300162
2015-10-30,2.12亿,300162
2015-07-20,2.13亿,300162
2015-05-28,8500.99万,300162
2020-06-30,3.48亿,300163
2019-12-31,3.65亿,300163
2019-06-30,3.42亿,300163
2018-12-31,2.82亿,300163
2017-12-31,3.30亿,300163
2015-12-31,2.88亿,300163
2015-09-25,2.92亿,300163
2015-09-19,9721.74万,300163
2020-06-30,3.64亿,300164
2020-06-10,3.61亿,300164
2020-04-23,3.44亿,300164
2019-12-31,3.19亿,300164
2019-06-30,3.21亿,300164
2019-04-13,3.17亿,300164
2018-05-28,3.15亿,300164
2018-03-15,3.12亿,300164
2016-12-31,3.07亿,300164
2016-10-25,3.08亿,300164
2015-12-31,3.02亿,300164
2015-03-06,3.00亿,300164
2019-06-30,3.19亿,300165
2018-12-31,3.16亿,300165
2018-06-30,3.15亿,300165
2017-12-31,3.04亿,300165
2017-06-30,3.05亿,300165
2016-12-31,2.95亿,300165
2016-05-27,1.48亿,300165
2015-12-31,1.39亿,300165
2015-06-30,1.38亿,300165
2015-04-23,9226.93万,300165
2020-06-30,8.18亿,300166
2019-10-30,8.16亿,300166
2019-06-14,8.11亿,300166
2018-06-01,8.06亿,300166
2017-07-10,8.02亿,300166
2017-06-30,8.01亿,300166
2017-06-02,5.01亿,300166
2017-05-17,4.83亿,300166
2017-05-11,4.04亿,300166
2017-02-09,3.85亿,300166
2016-09-30,3.84亿,300166
2016-09-28,3.75亿,300166
2016-06-01,3.73亿,300166
2016-05-27,3.55亿,300166
2016-03-18,3.52亿,300166
2016-02-29,3.43亿,300166
2015-06-01,3.41亿,300166
2015-05-28,3.38亿,300166
2015-04-18,1.71亿,300166
2015-04-02,1.62亿,300166
2017-12-31,3.00亿,300167
2020-06-30,11.81亿,300168
2020-04-13,11.79亿,300168
2020-03-31,11.65亿,300168
2020-03-03,11.44亿,300168
2020-02-18,11.33亿,300168
2020-01-08,11.31亿,300168
2019-10-17,10.92亿,300168
2018-08-20,10.91亿,300168
2018-06-29,10.59亿,300168
2018-06-22,10.23亿,300168
2017-12-31,10.10亿,300168
2017-06-30,10.09亿,300168
2016-06-30,10.01亿,300168
2016-03-07,9.99亿,300168
2015-07-13,10.00亿,300168
2015-06-30,9.79亿,300168
2015-06-03,4.89亿,300168
2019-06-30,2.63亿,300169
2017-09-11,2.58亿,300169
2017-06-30,2.40亿,300169
2016-12-31,2.25亿,300169
2016-06-30,2.11亿,300169
2015-12-31,1.99亿,300169
2015-12-24,2.00亿,300169
2015-12-22,1.86亿,300169
2015-06-30,1.85亿,300169
2020-06-30,8.03亿,300170
2020-01-02,7.30亿,300170
2019-08-16,7.12亿,300170
2019-08-13,7.05亿,300170
2019-03-12,7.00亿,300170
2019-02-19,6.93亿,300170
2018-12-31,6.72亿,300170
2018-09-04,6.71亿,300170
2018-03-12,6.64亿,300170
2017-10-25,6.58亿,300170
2017-09-01,6.57亿,300170
2017-08-16,6.56亿,300170
2017-08-10,6.49亿,300170
2017-04-21,6.43亿,300170
2016-12-31,6.46亿,300170
2016-11-21,6.48亿,300170
2016-10-27,6.43亿,300170
2016-09-22,6.42亿,300170
2016-06-30,6.43亿,300170
2016-05-17,6.39亿,300170
2016-05-12,6.23亿,300170
2015-11-24,6.21亿,300170
2015-11-13,6.15亿,300170
2015-06-30,6.16亿,300170
2015-05-15,4.10亿,300170
2015-05-11,4.07亿,300170
2015-05-06,3.99亿,300170
2020-06-30,4.28亿,300171
2019-12-31,4.19亿,300171
2018-06-30,3.34亿,300171
2016-12-31,3.33亿,300171
2016-05-13,3.30亿,300171
2015-12-31,3.18亿,300171
2015-12-18,3.17亿,300171
2015-11-27,3.21亿,300171
2015-11-25,3.20亿,300171
2015-06-19,3.16亿,300171
2015-06-12,1.58亿,300171
2020-09-14,3.76亿,300172
2020-07-15,3.73亿,300172
2020-04-21,3.47亿,300172
2019-07-08,3.52亿,300172
2019-07-04,3.47亿,300172
2018-12-31,3.46亿,300172
2018-06-18,3.45亿,300172
2018-06-15,3.46亿,300172
2017-06-30,3.43亿,300172
2016-12-31,3.41亿,300172
2016-06-30,3.42亿,300172
2016-05-05,2.28亿,300172
2015-04-15,2.13亿,300172
2015-04-08,1.06亿,300172
2020-08-17,5.86亿,300173
2020-06-30,4.80亿,300173
2020-06-02,4.53亿,300173
2019-06-30,4.40亿,300173
2018-12-31,4.11亿,300173
2018-06-30,3.87亿,300173
2018-01-24,5.09亿,300173
2018-01-22,3.28亿,300173
2017-12-31,3.15亿,300173
2017-06-30,3.27亿,300173
2016-12-31,3.13亿,300173
2015-12-31,3.11亿,300173
2015-12-28,2.46亿,300173
2015-06-04,2.44亿,300173
2020-07-06,2.42亿,300174
2018-12-31,2.26亿,300174
2018-06-30,2.21亿,300174
2017-06-30,2.20亿,300174
2017-05-09,1.22亿,300174
2016-12-31,7328.96万,300174
2016-06-30,7350.42万,300174
2015-12-31,7200.42万,300174
2015-06-30,7262.90万,300174
2019-12-31,4.71亿,300175
2019-06-30,4.62亿,300175
2018-12-31,4.59亿,300175
